0.5,2,2749,173.068549,6635422.84,,
0.5,2,2791,173.068549,6853565.082,,
0.5,2,2750,173.068549,6640575.703,,
0.5,2,2792,173.068549,6858801.945,,
0.5,2,2749,173.068549,6635422.84,,
0.5,2,2791,173.068549,6853565.082,,
0.5,2,2751,173.068549,6645730.566,,
0.5,2,2789,173.068549,6843097.357,,
0.5,2,2751,173.068549,6645730.566,,
0.5,2,2790,173.068549,6848330.219,,
0.5,2,2751,173.068549,6645730.566,,
0.5,2,2790,173.068549,6848330.219,,
0.5,2,2751,173.068549,6645730.566,,
0.5,2,2790,173.068549,6848330.219,,
0.5,2,2751,173.068549,6645730.566,,
0.5,2,2790,173.068549,6848330.219,,
0.5,2,2751,173.068549,6645730.566,,
0.5,2,2789,173.068549,6843097.357,,
0.5,2,2750,173.068549,6640575.703,,
0.5,3,2762,174.0219519,6697630.378,,
0.5,3,2729,174.0219519,6527912.826,,
0.5,3,2763,174.0219519,6702807.334,,
0.5,3,2729,174.0219519,6527912.826,,
0.5,3,2764,174.0219519,6707986.29,,
0.5,3,2729,174.0219519,6527912.826,,
0.5,3,2764,174.0219519,6707986.29,,
0.5,3,2729,174.0219519,6527912.826,,
0.5,3,2763,174.0219519,6702807.334,,
0.5,3,2729,174.0219519,6527912.826,,
0.5,3,2763,174.0219519,6702807.334,,
0.5,3,2729,174.0219519,6527912.826,,
0.5,3,2763,174.0219519,6702807.334,,
0.5,3,2729,174.0219519,6527912.826,,
0.5,3,2763,174.0219519,6702807.334,,
0.5,3,2730,174.0219519,6533023.782,,
0.5,3,2762,174.0219519,6697630.378,,
0.5,3,2729,174.0219519,6527912.826,,
0.5,3,2762,174.0219519,6697630.378,,
0.5,3,2729,174.0219519,6527912.826,,
0.5,3,2762,174.0219519,6697630.378,,
0.5,3,2729,174.0219519,6527912.826,,
0.5,4,2773,176.6135697,6741222.495,,
0.5,4,2743,176.6135697,6586339.31,,
0.5,4,2774,176.6135697,6746416.268,,
0.5,4,2743,176.6135697,6586339.31,,
0.5,4,2773,176.6135697,6741222.495,,
0.5,4,2743,176.6135697,6586339.31,,
0.5,4,2773,176.6135697,6741222.495,,
0.5,4,2743,176.6135697,6586339.31,,
0.5,4,2773,176.6135697,6741222.495,,
0.5,4,2744,176.6135697,6591473.082,,
0.5,4,2773,176.6135697,6741222.495,,
0.5,4,2743,176.6135697,6586339.31,,
0.5,4,2773,176.6135697,6741222.495,,
0.5,4,2744,176.6135697,6591473.082,,
0.5,4,2774,176.6135697,6746416.268,,
0.5,4,2743,176.6135697,6586339.31,,
0.5,4,2773,176.6135697,6741222.495,,
0.5,4,2744,176.6135697,6591473.082,,
0.5,4,2773,176.6135697,6741222.495,,
0.5,4,2743,176.6135697,6586339.31,,
0.5,4,2774,176.6135697,6746416.268,,
0.5,4,2744,176.6135697,6591473.082,,
0.5,5,2781,183.6583174,6746183.816,,
0.5,5,2754,183.6583174,6606656.365,,
0.5,5,2781,183.6583174,6746183.816,,
0.5,5,2755,183.6583174,6611798.049,,
0.5,5,2781,183.6583174,6746183.816,,
0.5,5,2755,183.6583174,6611798.049,,
0.5,5,2782,183.6583174,6751379.5,,
0.5,5,2754,183.6583174,6606656.365,,
0.5,5,2781,183.6583174,6746183.816,,
0.5,5,2755,183.6583174,6611798.049,,
0.5,5,2781,183.6583174,6746183.816,,
0.5,5,2755,183.6583174,6611798.049,,
0.5,5,2781,183.6583174,6746183.816,,
0.5,5,2755,183.6583174,6611798.049,,
0.5,5,2781,183.6583174,6746183.816,,
0.5,5,2754,183.6583174,6606656.365,,
0.5,5,2781,183.6583174,6746183.816,,
0.5,5,2755,183.6583174,6611798.049,,
0.5,5,2781,183.6583174,6746183.816,,
0.5,5,2755,183.6583174,6611798.049,,
0.5,5,2781,183.6583174,6746183.816,,
0.5,5,2753,183.6583174,6601516.682,,
0.5,6,2812,202.8079269,6807883.274,,
0.5,6,2789,202.8079269,6688389.439,,
0.5,6,2814,202.8079269,6818324.042,,
0.5,6,2790,202.8079269,6693562.823,,
0.5,6,2813,202.8079269,6813102.658,,
0.5,6,2790,202.8079269,6693562.823,,
0.5,6,2814,202.8079269,6818324.042,,
0.5,6,2790,202.8079269,6693562.823,,
0.5,6,2814,202.8079269,6818324.042,,
0.5,6,2788,202.8079269,6683218.055,,
0.5,6,2814,202.8079269,6818324.042,,
0.5,6,2789,202.8079269,6688389.439,,
0.5,6,2814,202.8079269,6818324.042,,
0.5,6,2788,202.8079269,6683218.055,,
0.5,6,2814,202.8079269,6818324.042,,
0.5,6,2789,202.8079269,6688389.439,,
0.5,6,2814,202.8079269,6818324.042,,
0.5,6,2790,202.8079269,6693562.823,,
0.5,6,2814,202.8079269,6818324.042,,
0.5,6,2789,202.8079269,6688389.439,,
0.5,6,2815,202.8079269,6823547.427,,
0.5,6,2789,202.8079269,6688389.439,,
0.5,7,2817,254.8619626,6564551.323,,
0.5,7,2795,254.8619626,6452301.249,,
0.5,7,2818,254.8619626,6569676.599,,
0.5,7,2795,254.8619626,6452301.249,,
0.5,7,2818,254.8619626,6569676.599,,
0.5,7,2794,254.8619626,6447221.973,,
0.5,7,2818,254.8619626,6569676.599,,
0.5,7,2794,254.8619626,6447221.973,,
0.5,7,2818,254.8619626,6569676.599,,
0.5,7,2795,254.8619626,6452301.249,,
0.5,7,2818,254.8619626,6569676.599,,
0.5,7,2795,254.8619626,6452301.249,,
0.5,7,2818,254.8619626,6569676.599,,
0.5,7,2795,254.8619626,6452301.249,,
0.5,7,2818,254.8619626,6569676.599,,
0.5,7,2794,254.8619626,6447221.973,,
0.5,7,2817,254.8619626,6564551.323,,
0.5,7,2795,254.8619626,6452301.249,,
0.5,7,2818,254.8619626,6569676.599,,
0.5,7,2795,254.8619626,6452301.249,,
0.5,7,2818,254.8619626,6569676.599,,
0.5,7,2795,254.8619626,6452301.249,,
0.5,8,2821,396.359502,5878881.545,,
0.5,8,2801,396.359502,5782295.925,,
0.5,8,2821,396.359502,5878881.545,,
0.5,8,2801,396.359502,5782295.925,,
0.5,8,2821,396.359502,5878881.545,,
0.5,8,2801,396.359502,5782295.925,,
0.5,8,2821,396.359502,5878881.545,,
0.5,8,2801,396.359502,5782295.925,,
0.5,8,2821,396.359502,5878881.545,,
0.5,8,2800,396.359502,5777487.644,,
0.5,8,2821,396.359502,5878881.545,,
0.5,8,2801,396.359502,5782295.925,,
0.5,8,2822,396.359502,5883731.826,,
0.5,8,2800,396.359502,5777487.644,,
0.5,8,2821,396.359502,5878881.545,,
0.5,8,2800,396.359502,5777487.644,,
0.5,8,2822,396.359502,5883731.826,,
0.5,8,2801,396.359502,5782295.925,,
0.5,8,2821,396.359502,5878881.545,,
0.5,8,2800,396.359502,5777487.644,,
0.5,8,2821,396.359502,5878881.545,,
0.5,8,2801,396.359502,5782295.925,,
0.5,9,2824,780.9896919,4173891.119,,
0.5,9,2806,780.9896919,4100666.748,,
0.5,9,2825,780.9896919,4177978.14,,
0.5,9,2805,780.9896919,4096617.727,,
0.5,9,2824,780.9896919,4173891.119,,
0.5,9,2805,780.9896919,4096617.727,,
0.5,9,2825,780.9896919,4177978.14,,
0.5,9,2805,780.9896919,4096617.727,,
0.5,9,2825,780.9896919,4177978.14,,
0.5,9,2805,780.9896919,4096617.727,,
0.5,9,2824,780.9896919,4173891.119,,
0.5,9,2806,780.9896919,4100666.748,,
0.5,9,2825,780.9896919,4177978.14,,
0.5,9,2805,780.9896919,4096617.727,,
0.5,9,2824,780.9896919,4173891.119,,
0.5,9,2805,780.9896919,4096617.727,,
0.5,9,2825,780.9896919,4177978.14,,
0.5,9,2805,780.9896919,4096617.727,,
0.5,9,2825,780.9896919,4177978.14,,
0.5,9,2805,780.9896919,4096617.727,,
0.5,9,2825,780.9896919,4177978.14,,
0.5,9,2805,780.9896919,4096617.727,,
0.5,10,2806,1826.522948,959375.2955,,
0.5,10,2789,1826.522948,926362.0758,,
0.5,10,2806,1826.522948,959375.2955,,
0.5,10,2788,1826.522948,924438.1217,,
0.5,10,2807,1826.522948,961335.2496,,
0.5,10,2788,1826.522948,924438.1217,,
0.5,10,2806,1826.522948,959375.2955,,
0.5,10,2788,1826.522948,924438.1217,,
0.5,10,2807,1826.522948,961335.2496,,
0.5,10,2788,1826.522948,924438.1217,,
0.5,10,2807,1826.522948,961335.2496,,
0.5,10,2787,1826.522948,922516.1676,,
0.5,10,2807,1826.522948,961335.2496,,
0.5,10,2789,1826.522948,926362.0758,,
0.5,10,2807,1826.522948,961335.2496,,
0.5,10,2788,1826.522948,924438.1217,,
0.5,10,2807,1826.522948,961335.2496,,
0.5,10,2789,1826.522948,926362.0758,,
0.5,10,2806,1826.522948,959375.2955,,
0.5,10,2788,1826.522948,924438.1217,,
0.5,10,2807,1826.522948,961335.2496,,
0.5,10,2788,1826.522948,924438.1217,,
1,1,1365,86.36193302,1634915.306,,
1,1,1364,86.36193302,1632359.03,,
1,1,1390,86.36193302,1699472.21,,
1,1,1365,86.36193302,1634915.306,,
1,1,1390,86.36193302,1699472.21,,
1,1,1365,86.36193302,1634915.306,,
1,1,1365,86.36193302,1634915.306,,
1,1,1365,86.36193302,1634915.306,,
1,1,1388,86.36193302,1694261.657,,
1,1,1366,86.36193302,1637473.582,,
1,1,1389,86.36193302,1696865.934,,
1,1,1365,86.36193302,1634915.306,,
1,1,1388,86.36193302,1694261.657,,
1,1,1365,86.36193302,1634915.306,,
1,1,1389,86.36193302,1696865.934,,
1,1,1365,86.36193302,1634915.306,,
1,1,1390,86.36193302,1699472.21,,
1,1,1365,86.36193302,1634915.306,,
1,1,1388,86.36193302,1694261.657,,
1,1,1365,86.36193302,1634915.306,,
1,1,1389,86.36193302,1696865.934,,
1,1,1364,86.36193302,1632359.03,,
1,2,1395,86.53730783,1712074.617,,
1,2,1379,86.53730783,1670459.811,,
1,2,1397,86.53730783,1717312.468,,
1,2,1379,86.53730783,1670459.811,,
1,2,1398,86.53730783,1719934.393,,
1,2,1378,86.53730783,1667875.885,,
1,2,1398,86.53730783,1719934.393,,
1,2,1379,86.53730783,1670459.811,,
1,2,1397,86.53730783,1717312.468,,
1,2,1378,86.53730783,1667875.885,,
1,2,1398,86.53730783,1719934.393,,
1,2,1378,86.53730783,1667875.885,,
1,2,1398,86.53730783,1719934.393,,
1,2,1378,86.53730783,1667875.885,,
1,2,1398,86.53730783,1719934.393,,
1,2,1379,86.53730783,1670459.811,,
1,2,1386,86.53730783,1688603.288,,
1,2,1378,86.53730783,1667875.885,,
1,2,1397,86.53730783,1717312.468,,
1,2,1378,86.53730783,1667875.885,,
1,2,1397,86.53730783,1717312.468,,
1,2,1379,86.53730783,1670459.811,,
1,3,1383,87.014026,1679579.645,,
1,3,1368,87.014026,1640925.066,,
1,3,1385,87.014026,1684767.589,,
1,3,1369,87.014026,1643488.038,,
1,3,1385,87.014026,1684767.589,,
1,3,1369,87.014026,1643488.038,,
1,3,1385,87.014026,1684767.589,,
1,3,1368,87.014026,1640925.066,,
1,3,1384,87.014026,1682172.617,,
1,3,1368,87.014026,1640925.066,,
1,3,1385,87.014026,1684767.589,,
1,3,1368,87.014026,1640925.066,,
1,3,1385,87.014026,1684767.589,,
1,3,1368,87.014026,1640925.066,,
1,3,1384,87.014026,1682172.617,,
1,3,1368,87.014026,1640925.066,,
1,3,1384,87.014026,1682172.617,,
1,3,1369,87.014026,1643488.038,,
1,3,1384,87.014026,1682172.617,,
1,3,1369,87.014026,1643488.038,,
1,3,1385,87.014026,1684767.589,,
1,3,1368,87.014026,1640925.066,,
1,4,1390,88.30988034,1694397.168,,
1,4,1376,88.30988034,1658145.844,,
1,4,1391,88.30988034,1697001.548,,
1,4,1377,88.30988034,1660722.224,,
1,4,1376,88.30988034,1658145.844,,
1,4,1377,88.30988034,1660722.224,,
1,4,1391,88.30988034,1697001.548,,
1,4,1376,88.30988034,1658145.844,,
1,4,1391,88.30988034,1697001.548,,
1,4,1377,88.30988034,1660722.224,,
1,4,1391,88.30988034,1697001.548,,
1,4,1377,88.30988034,1660722.224,,
1,4,1391,88.30988034,1697001.548,,
1,4,1376,88.30988034,1658145.844,,
1,4,1391,88.30988034,1697001.548,,
1,4,1377,88.30988034,1660722.224,,
1,4,1391,88.30988034,1697001.548,,
1,4,1378,88.30988034,1663300.605,,
1,4,1390,88.30988034,1694397.168,,
1,4,1377,88.30988034,1660722.224,,
1,4,1390,88.30988034,1694397.168,,
1,4,1378,88.30988034,1663300.605,,
1,5,1394,91.83237765,1695640.517,,
1,5,1383,91.83237765,1667113.829,,
1,5,1396,91.83237765,1700853.187,,
1,5,1384,91.83237765,1669697.164,,
1,5,1395,91.83237765,1698245.852,,
1,5,1384,91.83237765,1669697.164,,
1,5,1396,91.83237765,1700853.187,,
1,5,1383,91.83237765,1667113.829,,
1,5,1395,91.83237765,1698245.852,,
1,5,1384,91.83237765,1669697.164,,
1,5,1395,91.83237765,1698245.852,,
1,5,1383,91.83237765,1667113.829,,
1,5,1396,91.83237765,1700853.187,,
1,5,1384,91.83237765,1669697.164,,
1,5,1383,91.83237765,1667113.829,,
1,5,1384,91.83237765,1669697.164,,
1,5,1395,91.83237765,1698245.852,,
1,5,1383,91.83237765,1667113.829,,
1,5,1396,91.83237765,1700853.187,,
1,5,1384,91.83237765,1669697.164,,
1,5,1395,91.83237765,1698245.852,,
1,5,1383,91.83237765,1667113.829,,
1,6,1413,101.4075181,1720274.839,,
1,6,1402,101.4075181,1691540.804,,
1,6,1413,101.4075181,1720274.839,,
1,6,1402,101.4075181,1691540.804,,
1,6,1414,101.4075181,1722899.024,,
1,6,1403,101.4075181,1694142.989,,
1,6,1413,101.4075181,1720274.839,,
1,6,1402,101.4075181,1691540.804,,
1,6,1413,101.4075181,1720274.839,,
1,6,1403,101.4075181,1694142.989,,
1,6,1413,101.4075181,1720274.839,,
1,6,1402,101.4075181,1691540.804,,
1,6,1413,101.4075181,1720274.839,,
1,6,1401,101.4075181,1688940.619,,
1,6,1413,101.4075181,1720274.839,,
1,6,1402,101.4075181,1691540.804,,
1,6,1413,101.4075181,1720274.839,,
1,6,1402,101.4075181,1691540.804,,
1,6,1413,101.4075181,1720274.839,,
1,6,1402,101.4075181,1691540.804,,
1,6,1413,101.4075181,1720274.839,,
1,6,1402,101.4075181,1691540.804,,
1,7,1416,127.4354483,1660398.604,,
1,7,1406,127.4354483,1634727.313,,
1,7,1406,127.4354483,1634727.313,,
1,7,1406,127.4354483,1634727.313,,
1,7,1415,127.4354483,1657822.475,,
1,7,1407,127.4354483,1637285.442,,
1,7,1416,127.4354483,1660398.604,,
1,7,1406,127.4354483,1634727.313,,
1,7,1416,127.4354483,1660398.604,,
1,7,1406,127.4354483,1634727.313,,
1,7,1416,127.4354483,1660398.604,,
1,7,1406,127.4354483,1634727.313,,
1,7,1417,127.4354483,1662976.733,,
1,7,1406,127.4354483,1634727.313,,
1,7,1416,127.4354483,1660398.604,,
1,7,1406,127.4354483,1634727.313,,
1,7,1415,127.4354483,1657822.475,,
1,7,1406,127.4354483,1634727.313,,
1,7,1417,127.4354483,1662976.733,,
1,7,1406,127.4354483,1634727.313,,
1,7,1416,127.4354483,1660398.604,,
1,7,1406,127.4354483,1634727.313,,
1,8,1431,198.1866979,1519828.638,,
1,8,1420,198.1866979,1492827.745,,
1,8,1430,198.1866979,1517364.011,,
1,8,1420,198.1866979,1492827.745,,
1,8,1431,198.1866979,1519828.638,,
1,8,1420,198.1866979,1492827.745,,
1,8,1431,198.1866979,1519828.638,,
1,8,1420,198.1866979,1492827.745,,
1,8,1431,198.1866979,1519828.638,,
1,8,1420,198.1866979,1492827.745,,
1,8,1430,198.1866979,1517364.011,,
1,8,1420,198.1866979,1492827.745,,
1,8,1421,198.1866979,1495272.372,,
1,8,1420,198.1866979,1492827.745,,
1,8,1429,198.1866979,1514901.385,,
1,8,1421,198.1866979,1495272.372,,
1,8,1430,198.1866979,1517364.011,,
1,8,1421,198.1866979,1495272.372,,
1,8,1430,198.1866979,1517364.011,,
1,8,1421,198.1866979,1495272.372,,
1,8,1430,198.1866979,1517364.011,,
1,8,1419,198.1866979,1490385.118,,
1,9,1461,390.5085343,1145951.978,,
1,9,1451,390.5085343,1124642.149,,
1,9,1461,390.5085343,1145951.978,,
1,9,1451,390.5085343,1124642.149,,
1,9,1461,390.5085343,1145951.978,,
1,9,1451,390.5085343,1124642.149,,
1,9,1462,390.5085343,1148093.961,,
1,9,1451,390.5085343,1124642.149,,
1,9,1461,390.5085343,1145951.978,,
1,9,1450,390.5085343,1122522.166,,
